date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId,canon
2026-06-15,2026,6,15,port271,Dahej,India,IND,0,1,0,0,1,1,2,0,75931,0,0,1792,75931,77723,0,0,0,0,0,0,0,3116157,port271
2026-06-15,2026,6,15,port290,Dhamra Port,India,IND,0,2,0,0,0,2,2,0,83413,0,0,0,83413,83413,0,38127,0,0,0,38127,38127,3118729,port290
2026-06-15,2026,6,15,port442,Haldia,India,IND,0,2,0,0,2,2,4,0,23579,0,0,38919,23579,62499,0,3016,0,0,0,3016,3016,3122437,HALDIA
2026-06-15,2026,6,15,port511,Jaigad Port,India,IND,0,2,6,0,0,8,8,0,109111,0,0,0,109111,109111,0,10258,14390,0,0,24649,24649,3124790,port511
2026-06-15,2026,6,15,port529,Kakinada,India,IND,0,0,2,0,2,2,4,0,0,1921,0,682,1921,2603,0,0,4541,0,0,4541,4541,3127557,port529
2026-06-15,2026,6,15,port534,Kamarajar Port,India,IND,0,1,0,0,0,1,1,0,57966,0,0,0,57966,57966,0,2944,0,0,0,2944,2944,3131379,KAMARAJAR
2026-06-15,2026,6,15,port540,Deendayal (Kandla),India,IND,1,2,1,0,4,4,8,0,0,0,0,53604,0,53604,5347,88929,0,0,1840,94276,96116,3133438,DEENDAYAL
2026-06-15,2026,6,15,port544,Karaikal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137646,port544
2026-06-15,2026,6,15,port583,Cochin (Kochi),India,IND,1,0,0,0,2,1,3,0,0,0,0,0,0,0,3233,0,0,0,86458,3233,89691,3139921,COCHIN
2026-06-15,2026,6,15,port599,Krishnapatnam Port,India,IND,0,1,0,0,0,1,1,0,25170,0,0,0,25170,25170,0,0,0,0,0,0,0,3141810,KRISHNAPATNAM
2026-06-15,2026,6,15,port679,Magdalla,India,IND,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144245,port679
2026-06-15,2026,6,15,port709,Mormugao,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147247,MORMUGAO
2026-06-15,2026,6,15,port776,Mumbai-Jawaharlal Nehru (Nhava Sheva),India,IND,8,1,11,0,6,20,26,290977,0,13994,0,45507,304971,350478,54402,0,0,0,23466,54402,77868,3149042,JNPT
2026-06-15,2026,6,15,port777,Mundra,India,IND,4,0,0,0,2,4,6,9775,0,0,0,539,9775,10314,14747,0,0,0,0,14747,14747,3152713,MUNDRA
2026-06-15,2026,6,15,port801,Navlakhi,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155789,port801
2026-06-15,2026,6,15,port811,New Mangalore,India,IND,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3156747,NEW_MANGALORE
2026-06-15,2026,6,15,port883,Paradip,India,IND,0,3,0,0,0,3,3,0,20384,0,0,0,20384,20384,0,175712,0,0,0,175712,175712,3160197,PARADIP
2026-06-15,2026,6,15,port907,Pipavav,India,IND,1,1,0,1,0,3,3,0,0,0,0,0,0,0,11420,19192,0,0,0,30613,30613,3163174,port907
2026-06-15,2026,6,15,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0,0,0,0,21312,0,21312,0,0,0,0,68483,0,68483,3166557,port1199
2026-06-15,2026,6,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,2091,85485,1286,0,0,88863,88863,0,5116,0,0,0,5116,5116,3168374,TUTICORIN
2026-06-15,2026,6,15,port1367,Visakhapatnam,India,IND,1,4,0,0,1,5,6,0,210650,0,0,0,210650,210650,7363,15548,0,0,0,22911,22911,3171800,VIZAG
2026-06-15,2026,6,15,port2038,Kattupalli,India,IND,1,0,0,0,0,1,1,0,0,0,0,0,0,0,17193,0,0,0,0,17193,17193,3859793,KATTUPALLI
2026-06-15,2026,6,15,port2039,Hazira,India,IND,1,1,1,0,0,3,3,0,45717,0,0,0,45717,45717,11022,4157,0,0,0,15180,15180,3861298,HAZIRA
2026-06-15,2026,6,15,port2150,Vizhinjam,India,IND,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3383,0,0,0,0,3383,3383,4182457,port2150
2026-06-15,2026,6,15,port2151,Karwar,India,IND,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184352,port2151
2026-06-15,2026,6,15,port2152,Port Blair,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188272,port2152
2026-06-15,2026,6,15,port2299,Gopalpur,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571295,port2299
2026-06-15,2026,6,15,port2344,Tuna,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693920,port2344
2026-06-15,2026,6,15,port2378,Dhabol LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782382,port2378
2026-06-15,2026,6,15,fso82,India - Offshore Oil Terminal 1,India,IND,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,49122,0,49122,5141523,fso82
2026-06-15,2026,6,15,fso83,India - Offshore Oil Terminal 2,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142318,fso83
2026-06-15,2026,6,15,fso84,India - Offshore Oil Terminal 3,India,IND,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43943,0,43943,5145146,fso84
2026-06-15,2026,6,15,fso85,India - Offshore Oil Terminal 4,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148963,fso85
2026-06-15,2026,6,15,port2430,Alang,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415439,port2430
2026-06-15,2026,6,15,port2481,Chhara LNG Terminal,India,IND,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556424,port2481
2026-06-14,2026,6,14,port207,Kolkata (Syama Prasad Mookerje Port),India,IND,2,0,0,0,0,2,2,1614,0,0,0,0,1614,1614,998,0,0,0,0,998,998,3110305,KOLKATA
2026-06-14,2026,6,14,port235,Chennai (Madras),India,IND,2,0,0,0,1,2,3,23003,0,0,0,0,23003,23003,0,0,0,0,36291,0,36291,3114231,CHENNAI
2026-06-14,2026,6,14,port271,Dahej,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116156,port271
2026-06-14,2026,6,14,port290,Dhamra Port,India,IND,0,1,0,0,0,1,1,0,54470,0,0,0,54470,54470,0,0,0,0,0,0,0,3118725,port290
2026-06-14,2026,6,14,port442,Haldia,India,IND,1,3,0,0,3,4,7,5347,73361,0,0,0,78708,78708,0,0,0,0,488,0,488,3122433,HALDIA
2026-06-14,2026,6,14,port511,Jaigad Port,India,IND,0,0,5,0,0,5,5,0,0,257,0,0,257,257,0,0,5446,0,0,5446,5446,3124789,port511
2026-06-14,2026,6,14,port529,Kakinada,India,IND,0,2,0,0,1,2,3,0,100644,0,0,37477,100644,138121,0,13297,0,0,0,13297,13297,3127554,port529
2026-06-14,2026,6,14,port534,Kamarajar Port,India,IND,0,3,1,0,0,4,4,0,183454,0,0,0,183454,183454,0,2944,231,0,0,3176,3176,3131376,KAMARAJAR
2026-06-14,2026,6,14,port540,Deendayal (Kandla),India,IND,0,1,2,0,1,3,4,0,20890,1588,0,14746,22479,37225,0,13297,10336,0,0,23634,23634,3133436,DEENDAYAL
2026-06-14,2026,6,14,port544,Karaikal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137645,port544
2026-06-14,2026,6,14,port583,Cochin (Kochi),India,IND,3,0,0,0,1,3,4,11172,0,0,0,826,11172,11998,2104,0,0,0,38185,2104,40289,3139919,COCHIN
2026-06-14,2026,6,14,port599,Krishnapatnam Port,India,IND,0,2,0,0,1,2,3,0,117573,0,0,6239,117573,123813,0,10765,0,0,0,10765,10765,3141808,KRISHNAPATNAM
2026-06-14,2026,6,14,port679,Magdalla,India,IND,0,0,3,0,0,3,3,0,0,375,0,0,375,375,0,0,642,0,0,642,642,3144244,port679
2026-06-14,2026,6,14,port709,Mormugao,India,IND,0,1,0,0,1,1,2,0,75701,0,0,0,75701,75701,0,0,0,0,0,0,0,3147244,MORMUGAO
2026-06-14,2026,6,14,port776,Mumbai-Jawaharlal Nehru (Nhava Sheva),India,IND,3,3,6,0,5,12,17,21579,22751,7688,0,72395,52019,124414,57454,0,555,0,54059,58010,112070,3149039,JNPT
2026-06-14,2026,6,14,port777,Mundra,India,IND,5,1,0,1,2,7,9,25406,59016,0,63,101315,84487,185802,42605,0,0,608,0,43214,43214,3152712,MUNDRA
2026-06-14,2026,6,14,port801,Navlakhi,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155786,port801
2026-06-14,2026,6,14,port811,New Mangalore,India,IND,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,43845,0,43845,3156746,NEW_MANGALORE
2026-06-14,2026,6,14,port883,Paradip,India,IND,0,2,0,0,1,2,3,0,102530,0,0,43954,102530,146484,0,78869,0,0,0,78869,78869,3160196,PARADIP
2026-06-14,2026,6,14,port907,Pipavav,India,IND,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163171,port907
2026-06-14,2026,6,14,port1199,Sikka,India,IND,0,0,2,0,2,2,4,0,0,0,0,81116,0,81116,0,0,0,0,69822,0,69822,3166553,port1199
2026-06-14,2026,6,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,1,4,5,4553,0,465,0,27118,5019,32137,1214,4138,0,0,0,5353,5353,3168373,TUTICORIN
2026-06-14,2026,6,14,port1367,Visakhapatnam,India,IND,3,4,0,0,2,7,9,13379,107507,0,0,30671,120887,151559,3429,15548,0,0,12895,18977,31873,3171799,VIZAG
2026-06-14,2026,6,14,port2038,Kattupalli,India,IND,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3849,0,0,0,0,3849,3849,3859791,KATTUPALLI
2026-06-14,2026,6,14,port2039,Hazira,India,IND,0,1,0,0,3,1,4,0,45717,0,0,7766,45717,53484,0,4157,0,0,3266,4157,7423,3861294,HAZIRA
2026-06-14,2026,6,14,port2150,Vizhinjam,India,IND,1,0,0,0,0,1,1,48095,0,0,0,0,48095,48095,0,0,0,0,0,0,0,4182453,port2150
2026-06-14,2026,6,14,port2151,Karwar,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184351,port2151
2026-06-14,2026,6,14,port2152,Port Blair,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188271,port2152
2026-06-14,2026,6,14,port2299,Gopalpur,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571293,port2299
2026-06-14,2026,6,14,port2344,Tuna,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693918,port2344
2026-06-14,2026,6,14,port2378,Dhabol LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782381,port2378
2026-06-14,2026,6,14,fso82,India - Offshore Oil Terminal 1,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141521,fso82
2026-06-14,2026,6,14,fso83,India - Offshore Oil Terminal 2,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142317,fso83
2026-06-14,2026,6,14,fso84,India - Offshore Oil Terminal 3,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145145,fso84
2026-06-14,2026,6,14,fso85,India - Offshore Oil Terminal 4,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148962,fso85
2026-06-14,2026,6,14,port2430,Alang,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415436,port2430
2026-06-14,2026,6,14,port2481,Chhara LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556423,port2481
2026-06-13,2026,6,13,port207,Kolkata (Syama Prasad Mookerje Port),India,IND,2,0,2,0,0,4,4,1614,0,4300,0,0,5915,5915,2251,0,0,0,0,2251,2251,3110304,KOLKATA
2026-06-13,2026,6,13,port235,Chennai (Madras),India,IND,3,0,0,0,2,3,5,19017,0,0,0,138652,19017,157669,685,0,0,0,0,685,685,3114230,CHENNAI
2026-06-13,2026,6,13,port271,Dahej,India,IND,0,1,0,0,1,1,2,0,43118,0,0,12888,43118,56007,0,2050,0,0,4771,2050,6821,3116155,port271
2026-06-13,2026,6,13,port290,Dhamra Port,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118721,port290
2026-06-13,2026,6,13,port442,Haldia,India,IND,2,1,0,0,3,3,6,2762,0,0,0,11996,2762,14758,451,0,0,0,9295,451,9747,3122429,HALDIA
2026-06-13,2026,6,13,port511,Jaigad Port,India,IND,0,1,7,0,0,8,8,0,76329,0,0,0,76329,76329,0,0,8632,0,0,8632,8632,3124788,port511
2026-06-13,2026,6,13,port529,Kakinada,India,IND,0,3,0,0,1,3,4,0,55400,0,0,0,55400,55400,0,44784,0,0,0,44784,44784,3127552,port529
2026-06-13,2026,6,13,port534,Kamarajar Port,India,IND,1,0,0,0,0,1,1,2130,0,0,0,0,2130,2130,0,0,0,0,0,0,0,3131373,KAMARAJAR
2026-06-13,2026,6,13,port540,Deendayal (Kandla),India,IND,2,4,2,0,2,8,10,0,132370,1588,0,0,133958,133958,13380,109194,3662,0,3666,126238,129905,3133434,DEENDAYAL
2026-06-13,2026,6,13,port544,Karaikal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137644,port544
2026-06-13,2026,6,13,port583,Cochin (Kochi),India,IND,0,0,1,0,1,1,2,0,0,0,0,5177,0,5177,0,0,0,0,10035,0,10035,3139917,COCHIN
2026-06-13,2026,6,13,port599,Krishnapatnam Port,India,IND,0,2,0,0,0,2,2,0,155637,0,0,0,155637,155637,0,0,0,0,0,0,0,3141806,KRISHNAPATNAM
2026-06-13,2026,6,13,port679,Magdalla,India,IND,0,2,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144243,port679
2026-06-13,2026,6,13,port709,Mormugao,India,IND,0,1,0,0,1,1,2,0,77247,0,0,12004,77247,89251,0,0,0,0,0,0,0,3147241,MORMUGAO
2026-06-13,2026,6,13,port776,Mumbai-Jawaharlal Nehru (Nhava Sheva),India,IND,10,1,5,0,6,16,22,236543,0,8814,0,197417,245357,442774,204691,0,314,0,21072,205006,226078,3149036,JNPT
2026-06-13,2026,6,13,port777,Mundra,India,IND,9,3,0,0,0,12,12,28217,184684,0,0,0,212901,212901,67125,59425,0,0,0,126550,126550,3152711,MUNDRA
2026-06-13,2026,6,13,port801,Navlakhi,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155783,port801
2026-06-13,2026,6,13,port811,New Mangalore,India,IND,0,1,0,0,1,1,2,0,35090,0,0,84315,35090,119405,0,8502,0,0,0,8502,8502,3156745,NEW_MANGALORE
2026-06-13,2026,6,13,port883,Paradip,India,IND,0,2,0,0,1,2,3,0,20384,0,0,0,20384,20384,0,62187,0,0,0,62187,62187,3160195,PARADIP
2026-06-13,2026,6,13,port907,Pipavav,India,IND,1,0,1,0,0,2,2,0,0,0,0,0,0,0,3555,0,0,0,0,3555,3555,3163168,port907
2026-06-13,2026,6,13,port1199,Sikka,India,IND,0,0,0,0,3,0,3,0,0,0,0,3480,0,3480,0,0,0,0,58863,0,58863,3166549,port1199
2026-06-13,2026,6,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,0,112599,0,0,0,112599,112599,358,4329,0,0,0,4688,4688,3168372,TUTICORIN
2026-06-13,2026,6,13,port1367,Visakhapatnam,India,IND,1,4,0,0,2,5,7,0,188575,0,0,14425,188575,203001,0,15548,0,0,43921,15548,59470,3171797,VIZAG
2026-06-13,2026,6,13,port2038,Kattupalli,India,IND,2,0,0,0,1,2,3,549,0,0,0,5544,549,6094,6175,0,0,0,0,6175,6175,3859789,KATTUPALLI
2026-06-13,2026,6,13,port2039,Hazira,India,IND,0,5,3,0,1,8,9,0,269978,0,0,1305,269978,271284,0,12458,0,0,0,12458,12458,3861290,HAZIRA
2026-06-13,2026,6,13,port2150,Vizhinjam,India,IND,2,0,0,0,0,2,2,2175,0,0,0,0,2175,2175,1495,0,0,0,0,1495,1495,4182450,port2150
2026-06-13,2026,6,13,port2151,Karwar,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184350,port2151
2026-06-13,2026,6,13,port2152,Port Blair,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188270,port2152
2026-06-13,2026,6,13,port2299,Gopalpur,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571291,port2299
2026-06-13,2026,6,13,port2344,Tuna,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693916,port2344
2026-06-13,2026,6,13,port2378,Dhabol LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782380,port2378
2026-06-13,2026,6,13,fso82,India - Offshore Oil Terminal 1,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141519,fso82
2026-06-13,2026,6,13,fso83,India - Offshore Oil Terminal 2,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142316,fso83
2026-06-13,2026,6,13,fso84,India - Offshore Oil Terminal 3,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145144,fso84
2026-06-13,2026,6,13,fso85,India - Offshore Oil Terminal 4,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148961,fso85
2026-06-13,2026,6,13,port2430,Alang,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415433,port2430
2026-06-13,2026,6,13,port2481,Chhara LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556422,port2481
2026-06-12,2026,6,12,port207,Kolkata (Syama Prasad Mookerje Port),India,IND,3,1,1,0,0,5,5,3477,10411,1078,0,0,14966,14966,467,0,528,0,0,995,995,3110303,KOLKATA
2026-06-12,2026,6,12,port235,Chennai (Madras),India,IND,2,0,1,0,1,3,4,28669,0,0,0,8602,28669,37272,0,0,2329,0,0,2329,2329,3114229,CHENNAI
2026-06-12,2026,6,12,port271,Dahej,India,IND,0,0,0,0,2,0,2,0,0,0,0,4845,0,4845,0,0,0,0,0,0,0,3116154,port271
2026-06-12,2026,6,12,port290,Dhamra Port,India,IND,0,1,0,0,0,1,1,0,41706,0,0,0,41706,41706,0,19063,0,0,0,19063,19063,3118717,port290
2026-06-12,2026,6,12,port442,Haldia,India,IND,2,3,1,0,2,6,8,5552,66536,0,0,640,72088,72729,5012,0,1640,0,0,6652,6652,3122425,HALDIA
2026-06-12,2026,6,12,port511,Jaigad Port,India,IND,0,2,5,0,0,7,7,0,55307,772,0,0,56080,56080,0,2900,13062,0,0,15962,15962,3124787,port511
2026-06-12,2026,6,12,port529,Kakinada,India,IND,0,2,0,0,1,2,3,0,38577,0,0,37553,38577,76130,0,29041,0,0,0,29041,29041,3127550,port529
2026-06-12,2026,6,12,port534,Kamarajar Port,India,IND,0,2,0,1,0,3,3,0,113165,0,0,0,113165,113165,0,0,0,0,0,0,0,3131370,KAMARAJAR
2026-06-12,2026,6,12,port540,Deendayal (Kandla),India,IND,3,3,3,0,3,9,12,0,49605,1612,0,16913,51218,68131,34821,33392,3896,0,0,72110,72110,3133432,DEENDAYAL
2026-06-12,2026,6,12,port544,Karaikal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137643,port544
2026-06-12,2026,6,12,port583,Cochin (Kochi),India,IND,1,0,0,0,0,1,1,16656,0,0,0,0,16656,16656,0,0,0,0,0,0,0,3139915,COCHIN
2026-06-12,2026,6,12,port599,Krishnapatnam Port,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141804,KRISHNAPATNAM
2026-06-12,2026,6,12,port679,Magdalla,India,IND,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144242,port679
2026-06-12,2026,6,12,port709,Mormugao,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147238,MORMUGAO
2026-06-12,2026,6,12,port776,Mumbai-Jawaharlal Nehru (Nhava Sheva),India,IND,9,2,6,1,4,18,22,266299,0,2876,21,94298,269196,363494,62983,0,3520,495,44999,66999,111999,3149033,JNPT
2026-06-12,2026,6,12,port777,Mundra,India,IND,3,2,1,0,2,6,8,22386,52237,9209,0,5836,83833,89669,21481,0,0,0,0,21481,21481,3152707,MUNDRA
2026-06-12,2026,6,12,port801,Navlakhi,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155780,port801
2026-06-12,2026,6,12,port811,New Mangalore,India,IND,1,0,0,0,1,1,2,2862,0,0,0,3067,2862,5929,1328,0,0,0,395,1328,1724,3156744,NEW_MANGALORE
2026-06-12,2026,6,12,port883,Paradip,India,IND,0,8,1,0,1,9,10,0,204049,4312,0,29803,208361,238165,0,307672,0,0,0,307672,307672,3160194,PARADIP
2026-06-12,2026,6,12,port907,Pipavav,India,IND,1,1,1,0,1,3,4,5598,0,0,0,1213,5598,6811,3695,19861,0,0,0,23556,23556,3163165,port907
2026-06-12,2026,6,12,port1199,Sikka,India,IND,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,58649,0,58649,3166545,port1199
2026-06-12,2026,6,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,1,0,0,2,2,0,74765,0,0,0,74765,74765,0,0,2439,0,0,2439,2439,3168371,TUTICORIN
2026-06-12,2026,6,12,port1367,Visakhapatnam,India,IND,0,7,0,0,1,7,8,0,254747,0,0,6765,254747,261513,0,120271,0,0,15834,120271,136105,3171795,VIZAG
2026-06-12,2026,6,12,port2038,Kattupalli,India,IND,2,0,0,0,0,2,2,3429,0,0,0,0,3429,3429,12004,0,0,0,0,12004,12004,3859787,KATTUPALLI
2026-06-12,2026,6,12,port2039,Hazira,India,IND,0,3,1,0,1,4,5,0,162596,0,0,1389,162596,163985,0,8315,0,0,0,8315,8315,3861286,HAZIRA
2026-06-12,2026,6,12,port2150,Vizhinjam,India,IND,1,0,0,0,0,1,1,5342,0,0,0,0,5342,5342,5864,0,0,0,0,5864,5864,4182446,port2150
2026-06-12,2026,6,12,port2151,Karwar,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184349,port2151
2026-06-12,2026,6,12,port2152,Port Blair,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188269,port2152
2026-06-12,2026,6,12,port2299,Gopalpur,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571289,port2299
2026-06-12,2026,6,12,port2344,Tuna,India,IND,0,1,0,0,0,1,1,0,106527,0,0,0,106527,106527,0,0,0,0,0,0,0,4693914,port2344
2026-06-12,2026,6,12,port2378,Dhabol LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782379,port2378
2026-06-12,2026,6,12,fso82,India - Offshore Oil Terminal 1,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141517,fso82
2026-06-12,2026,6,12,fso83,India - Offshore Oil Terminal 2,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142315,fso83
2026-06-12,2026,6,12,fso84,India - Offshore Oil Terminal 3,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145143,fso84
2026-06-12,2026,6,12,fso85,India - Offshore Oil Terminal 4,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148960,fso85
2026-06-12,2026,6,12,port2430,Alang,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415430,port2430
2026-06-12,2026,6,12,port2481,Chhara LNG Terminal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556421,port2481
2026-06-11,2026,6,11,port207,Kolkata (Syama Prasad Mookerje Port),India,IND,2,0,1,0,0,3,3,1614,0,1521,0,0,3136,3136,1001,0,0,0,0,1001,1001,3110302,KOLKATA
2026-06-11,2026,6,11,port235,Chennai (Madras),India,IND,1,0,0,0,0,1,1,3215,0,0,0,0,3215,3215,0,0,0,0,0,0,0,3114228,CHENNAI
2026-06-11,2026,6,11,port271,Dahej,India,IND,0,0,0,0,2,0,2,0,0,0,0,42933,0,42933,0,0,0,0,723,0,723,3116153,port271
2026-06-11,2026,6,11,port290,Dhamra Port,India,IND,0,3,0,0,0,3,3,0,41706,0,0,0,41706,41706,0,57997,0,0,0,57997,57997,3118713,port290
2026-06-11,2026,6,11,port442,Haldia,India,IND,1,1,0,0,1,2,3,1573,30702,0,0,0,32276,32276,0,0,0,0,0,0,0,3122421,HALDIA
2026-06-11,2026,6,11,port511,Jaigad Port,India,IND,0,1,5,0,0,6,6,0,14453,0,0,0,14453,14453,0,0,2876,0,0,2876,2876,3124786,port511
2026-06-11,2026,6,11,port529,Kakinada,India,IND,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127547,port529
2026-06-11,2026,6,11,port534,Kamarajar Port,India,IND,0,0,0,0,1,0,1,0,0,0,0,42569,0,42569,0,0,0,0,0,0,0,3131367,KAMARAJAR
2026-06-11,2026,6,11,port540,Deendayal (Kandla),India,IND,1,2,0,0,1,3,4,3756,33204,0,0,0,36961,36961,0,50067,0,0,0,50067,50067,3133430,DEENDAYAL
2026-06-11,2026,6,11,port544,Karaikal,India,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137642,port544
2026-06-11,2026,6,11,port583,Cochin (Kochi),India,IND,2,0,0,0,0,2,2,2234,0,0,0,0,2234,2234,2245,0,0,0,0,2245,2245,3139913,COCHIN
2026-06-11,2026,6,11,port599,Krishnapatnam Port,India,IND,0,1,0,0,0,1,1,0,70367,0,0,0,70367,70367,0,0,0,0,0,0,0,3141802,KRISHNAPATNAM
2026-06-11,2026,6,11,port679,Magdalla,India,IND,0,2,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144241,port679
